time,type,id,x,y,z
4.470007,defender,3,2636.228271,271.691132,2062.392578
4.470007,defender,8,1028.795654,5931.742188,2078.097656
4.470007,defender,9,316.768555,5393.145020,2034.974487
4.480008,attacker,1,4190.893066,3732.838135,1377.780273
4.480008,attacker,3,3119.511475,3285.896973,1403.837280
4.480008,attacker,6,2702.077148,423.327545,1481.444336
4.480008,attacker,7,4470.362305,4123.606934,1379.786377
4.480008,attacker,8,2105.288086,2688.884766,1498.263672
4.480008,defender,1,5157.111816,3784.722168,1663.525513
4.480008,defender,2,18.483702,2390.340332,1509.148804
4.480008,defender,3,2633.202148,263.415833,2067.043701
4.480008,defender,8,1027.746948,5940.490234,2082.735107
4.480008,defender,9,309.685516,5398.469727,2039.515991
4.490008,attacker,1,4189.690430,3731.808105,1379.274414
4.490008,attacker,3,3119.705322,3285.751465,1405.885010
4.490008,attacker,6,2702.710205,423.608856,1481.253052
4.490008,attacker,7,4469.439453,4123.548828,1381.668579
4.490008,attacker,8,2104.739258,2688.791016,1498.204834
4.490008,defender,1,5166.330566,3784.245850,1667.284546
4.490008,defender,2,9.643108,2393.427490,1512.503540
4.490008,defender,3,2630.176270,255.140747,2071.695068
4.490008,defender,8,1026.698242,5949.238281,2087.372559
4.490008,defender,9,302.602570,5403.794434,2044.057495
4.500008,attacker,1,4188.487793,3730.778076,1380.767578
4.500008,attacker,3,3119.899170,3285.605957,1407.931763
4.500008,attacker,6,2703.343262,423.890167,1481.060791
4.500008,attacker,7,4468.516602,4123.490723,1383.549805
4.500008,attacker,8,2104.190430,2688.697266,1498.145020
4.500008,defender,1,5175.548828,3783.769531,1671.043823
4.500008,defender,2,0.802627,2396.514648,1515.858276
4.500008,defender,3,2627.150391,246.865875,2076.346680
4.500008,defender,8,1025.649536,5957.986328,2092.010010
4.500008,defender,9,295.519684,5409.119141,2048.598877
4.510008,attacker,1,4187.285156,3729.748047,1382.259766
4.510008,attacker,3,3120.093018,3285.460449,1409.977539
4.510008,attacker,6,2703.976318,424.171478,1480.867554
4.510008,attacker,7,4467.593750,4123.432617,1385.430054
4.510008,attacker,8,2103.641602,2688.603516,1498.084229
4.510008,defender,1,5184.767090,3783.293213,1674.803345
4.510008,defender,2,-8.037745,2399.601807,1519.212891
4.510008,defender,3,2624.124512,238.591232,2080.998535
4.510008,defender,8,1024.600830,5966.734375,2096.647461
4.510008,defender,9,288.436890,5414.443848,2053.140381
4.520009,attacker,1,4186.082520,3728.718018,1383.750977
4.520009,attacker,3,3120.286865,3285.314941,1412.022339
4.520009,attacker,6,2704.609375,424.452789,1480.673340
4.520009,attacker,7,4466.670898,4123.374512,1387.309326
4.520009,attacker,8,2103.092773,2688.509766,1498.022461
4.520009,defender,1,5193.985352,3782.816895,1678.563110
4.520009,defender,2,-16.878004,2402.688965,1522.567505
4.520009,defender,3,2621.098877,230.316818,2085.650635
4.520009,defender,8,1023.552124,5975.481934,2101.284668
4.520009,defender,9,281.354187,5419.768555,2057.681641
4.530009,attacker,1,4184.879883,3727.687988,1385.241211
4.530009,attacker,3,3120.480713,3285.169434,1414.066162
4.530009,attacker,6,2705.242432,424.734100,1480.478149
4.530009,attacker,7,4465.748047,4123.316406,1389.187622
4.530009,attacker,8,2102.543945,2688.416016,1497.959717
4.530009,defender,1,5203.203125,3782.340576,1682.323120
4.530009,defender,2,-25.718153,2405.776123,1525.922119
4.530009,defender,3,2618.073242,222.042618,2090.302979
4.530009,defender,8,1022.503418,5984.229492,2105.921875
4.530009,defender,9,274.271576,5425.093262,2062.222900
4.540009,attacker,1,4183.677246,3726.657959,1386.730469
4.540009,attacker,3,3120.674561,3285.023926,1416.109009
4.540009,attacker,6,2705.875488,425.015411,1480.281982
4.540009,attacker,7,4464.825195,4123.258301,1391.064941
4.540009,attacker,8,2101.995117,2688.322266,1497.895996
4.540009,defender,1,5212.420898,3781.864258,1686.083374
4.540009,defender,2,-34.558189,2408.863281,1529.276611
4.540009,defender,3,2615.047607,213.768646,2094.955322
4.540009,defender,8,1021.454773,5992.977051,2110.559082
4.540009,defender,9,267.189026,5430.417969,2066.764160
4.550009,attacker,1,4182.474609,3725.627930,1388.218750
4.550009,attacker,3,3120.868408,3284.878418,1418.150879
4.550009,attacker,6,2706.508545,425.296722,1480.084839
4.550009,attacker,7,4463.902344,4123.200195,1392.941284
4.550009,attacker,8,2101.446289,2688.228516,1497.831299
4.550009,defender,1,5221.638672,3781.387939,1689.843872
4.550009,defender,2,-43.398117,2411.950195,1532.631104
4.550009,defender,3,2612.022217,205.494888,2099.607910
4.550009,defender,8,1020.406128,6001.724609,2115.196289
4.550009,defender,9,260.106567,5435.742188,2071.305420
4.560009,attacker,1,4181.271973,3724.597900,1389.706055
4.560009,attacker,3,3121.062256,3284.732910,1420.191772
4.560009,attacker,6,2707.141602,425.578033,1479.886719
4.560009,attacker,7,4462.979492,4123.142090,1394.816650
4.560009,attacker,8,2100.897461,2688.134766,1497.765625
4.560009,defender,1,5230.855957,3780.911621,1693.604614
4.560009,defender,2,-52.237930,2415.037109,1535.985596
4.560009,defender,3,2608.996826,197.221359,2104.260742
4.560009,defender,8,1019.357483,6010.472168,2119.833252
4.560009,defender,9,253.024200,5441.066406,2075.846436
4.570010,attacker,1,4180.069336,3723.567871,1391.192383
4.570010,attacker,3,3121.256104,3284.587402,1422.231689
4.570010,attacker,6,2707.774658,425.859344,1479.687622
4.570010,attacker,7,4462.056641,4123.083984,1396.691040
4.570010,attacker,8,2100.348633,2688.041016,1497.698975
4.570010,defender,1,5240.073242,3780.435303,1697.365601
4.570010,defender,2,-61.077637,2418.124023,1539.339966
4.570010,defender,3,2605.971436,188.948059,2108.913818
4.570010,defender,8,1018.308838,6019.219238,2124.470215
4.570010,defender,9,245.941910,5446.390625,2080.387451
4.580010,attacker,1,4178.866699,3722.537842,1392.677734
4.580010,attacker,3,3121.449951,3284.441895,1424.270630
4.580010,attacker,6,2708.407715,426.140656,1479.487549
4.580010,attacker,7,4461.133789,4123.025879,1398.564453
4.580010,attacker,8,2099.799805,2687.947266,1497.631226
4.580010,defender,1,5249.290039,3779.958984,1701.126831
4.580010,defender,2,-69.917229,2421.210938,1542.694336
4.580010,defender,3,2602.946289,180.674973,2113.567139
4.580010,defender,8,1017.260193,6027.966309,2129.107178
4.580010,defender,9,238.859711,5451.714844,2084.928467
4.590010,attacker,1,4177.664062,3721.507812,1394.162109
4.590010,attacker,3,3121.643799,3284.296387,1426.308594
4.590010,attacker,6,2709.040771,426.421967,1479.286499
4.590010,attacker,7,4460.210938,4122.967773,1400.436890
4.590010,attacker,8,2099.250977,2687.853516,1497.562500
4.590010,defender,1,5258.506836,3779.482666,1704.888306
4.590010,defender,2,-78.756714,2424.297852,1546.048706
4.590010,defender,3,2599.921143,172.402115,2118.220703
4.590010,defender,8,1016.211609,6036.713379,2133.744141
4.590010,defender,9,231.777588,5457.039062,2089.469482
4.600010,attacker,1,4176.461426,3720.477783,1395.645508
4.600010,attacker,3,3121.837646,3284.150879,1428.345581
4.600010,attacker,6,2709.673828,426.703278,1479.084473
4.600010,attacker,7,4459.288086,4122.909668,1402.308350
4.600010,attacker,8,2098.702148,2687.759766,1497.492798
4.600010,defender,1,5267.723633,3779.006348,1708.650024
4.600010,defender,2,-87.596085,2427.384766,1549.402954
4.600010,defender,3,2596.896240,164.129471,2122.874268
4.600010,defender,8,1015.163025,6045.460449,2138.381104
4.600010,defender,9,224.695541,5462.363281,2094.010498
4.610011,attacker,1,4175.258789,3719.447754,1397.127930
4.610011,attacker,3,3122.031494,3284.005371,1430.381592
4.610011,attacker,6,2710.306885,426.984589,1478.881348
4.610011,attacker,7,4458.365234,4122.851562,1404.178833
4.610011,attacker,8,2098.153320,2687.666016,1497.422119
4.610011,defender,1,5276.939941,3778.530029,1712.411987
4.610011,defender,2,-96.435349,2430.471436,1552.757202
4.610011,defender,3,2593.871338,155.857056,2127.528076
4.610011,defender,8,1014.114441,6054.207520,2143.017822
4.610011,defender,9,217.613586,5467.687500,2098.551270
4.620011,attacker,1,4174.056152,3718.417725,1398.609375
4.620011,attacker,3,3122.225342,3283.859863,1432.416626
4.620011,attacker,6,2710.939941,427.265900,1478.677246
4.620011,attacker,7,4457.442383,4122.793457,1406.048340
4.620011,attacker,8,2097.604492,2687.572266,1497.350464
4.620011,defender,1,5286.156250,3778.053711,1716.174194
4.620011,defender,2,-105.274498,2433.558105,1556.111450
4.620011,defender,3,2590.846436,147.584869,2132.182129
4.620011,defender,8,1013.065857,6062.954102,2147.654541
4.620011,defender,9,210.531708,5473.011719,2103.092041
4.630011,attacker,1,4172.853516,3717.387695,1400.089844
4.630011,attacker,3,3122.419189,3283.714355,1434.450684
4.630011,attacker,6,2711.572998,427.547211,1478.472168
4.630011,attacker,7,4456.519531,4122.735352,1407.916870
4.630011,attacker,8,2097.055664,2687.478516,1497.277832
4.630011,defender,1,5295.372559,3777.577393,1719.936646
4.630011,defender,2,-114.113541,2436.644775,1559.465576
4.630011,defender,3,2587.821777,139.312897,2136.836426
4.630011,defender,8,1012.017273,6071.700684,2152.291260
4.630011,defender,9,203.449921,5478.335449,2107.632812
4.640011,attacker,1,4171.650879,3716.357666,1401.569336
4.640011,attacker,3,3122.613037,3283.568848,1436.483765
4.640011,attacker,6,2712.206055,427.828522,1478.266113
4.640011,attacker,7,4455.596680,4122.677246,1409.784424
4.640011,attacker,8,2096.506836,2687.384766,1497.204224
4.640011,defender,1,5304.588379,3777.101318,1723.699341
4.640011,defender,2,-122.952469,2439.731445,1562.819702
4.640011,defender,3,2584.797119,131.041153,2141.490967
4.640011,defender,8,1010.968750,6080.447266,2156.927979
4.640011,defender,9,196.368210,5483.659180,2112.173584
4.650012,attacker,1,4170.448242,3715.327637,1403.047852
4.650012,attacker,3,3122.806885,3283.423340,1438.515869
4.650012,attacker,6,2712.839111,428.109833,1478.059082
4.650012,attacker,7,4454.673828,4122.619141,1411.651001
4.650012,attacker,8,2095.958008,2687.291016,1497.129639
4.650012,defender,1,5313.804199,3776.625244,1727.462280
4.650012,defender,2,-131.791290,2442.818115,1566.173828
4.650012,defender,3,2581.772461,122.769630,2146.145752
4.650012,defender,8,1009.920227,6089.193848,2161.564453
4.650012,defender,9,189.286591,5488.982910,2116.714111
4.660012,attacker,1,4169.245605,3714.297607,1404.525391
4.660012,attacker,3,3123.000732,3283.277832,1440.546997
4.660012,attacker,6,2713.472168,428.391144,1477.851074
4.660012,attacker,7,4453.750977,4122.561035,1413.516602
4.660012,attacker,8,2095.409180,2687.197266,1497.054077
4.660012,defender,1,5323.020020,3776.149170,1731.225464
4.660012,defender,2,-140.630005,2445.904785,1569.527832
4.660012,defender,3,2578.748047,114.498329,2150.800781
4.660012,defender,8,1008.871704,6097.939941,2166.200928
4.660012,defender,9,182.205048,5494.306641,2121.254639
4.670012,attacker,1,4168.042969,3713.267578,1406.001953
4.670012,attacker,3,3123.194580,3283.132324,1442.577148
4.670012,attacker,6,2714.105225,428.672455,1477.642090
4.670012,attacker,7,4452.828125,4122.502930,1415.381226
4.670012,attacker,8,2094.860352,2687.103516,1496.977539
4.670012,defender,1,5332.235352,3775.673096,1734.988892
4.670012,defender,2,-149.468597,2448.991455,1572.881836
4.670012,defender,3,2575.723633,106.227249,2155.455811
4.670012,defender,8,1007.823181,6106.686035,2170.837402
4.670012,defender,9,175.123596,5499.630371,2125.795166
4.680012,attacker,1,4166.840332,3712.237549,1407.477539
4.680012,attacker,3,3123.388428,3282.986816,1444.606323
4.680012,attacker,6,2714.738281,428.953766,1477.432129
4.680012,attacker,7,4451.905273,4122.444824,1417.244873
4.680012,attacker,8,2094.311523,2687.009766,1496.900024
4.680012,defender,1,5341.450684,3775.197021,1738.752563
4.680012,defender,2,-158.307083,2452.077881,1576.235840
4.680012,defender,3,2572.699219,97.956398,2160.111084
4.680012,defender,8,1006.774658,6115.432129,2175.473877
4.680012,defender,9,168.042221,5504.954102,2130.335693
4.690012,attacker,1,4165.637695,3711.207520,1408.952148
4.690012,attacker,3,3123.582275,3282.841309,1446.634521
4.690012,attacker,6,2715.371338,429.235077,1477.221191
4.690012,attacker,7,4450.982422,4122.386719,1419.107544
4.690012,attacker,8,2093.762695,2686.916016,1496.821533
4.690012,defender,1,5350.665527,3774.720947,1742.516479
4.690012,defender,2,-167.145462,2455.164307,1579.589722
4.690012,defender,3,2569.675049,89.685768,2164.766602
4.690012,defender,8,1005.726196,6124.178223,2180.110352
4.690012,defender,9,160.960922,5510.277832,2134.876221
4.700013,attacker,1,4164.435059,3710.177490,1410.425781
4.700013,attacker,3,3123.776123,3282.695801,1448.661621
4.700013,attacker,6,2716.004395,429.516388,1477.009277
4.700013,attacker,7,4450.059570,4122.328613,1420.969238
4.700013,attacker,8,2093.213867,2686.822266,1496.742065
4.700013,defender,1,5359.880371,3774.244873,1746.280640
4.700013,defender,2,-175.983734,2458.250732,1582.943604
4.700013,defender,3,2566.650879,81.415359,2169.422363
4.700013,defender,8,1004.677734,6132.924316,2184.746582
4.700013,defender,9,153.879715,5515.601562,2139.416504
4.710013,attacker,1,4163.232422,3709.147461,1411.898438
4.710013,attacker,3,3123.969971,3282.550293,1450.687744
4.710013,attacker,6,2716.637451,429.797699,1476.796387
4.710013,attacker,7,4449.136719,4122.270508,1422.829956
4.710013,attacker,8,2092.665039,2686.728516,1496.661621
4.710013,defender,1,5369.095215,3773.768799,1750.045044
4.710013,defender,2,-184.821899,2461.337158,1586.297363
4.710013,defender,3,2563.626953,73.145172,2174.078369
4.710013,defender,8,1003.629272,6141.669922,2189.382812
4.710013,defender,9,146.798584,5520.924805,2143.956787
4.720013,attacker,1,4162.029785,3708.117432,1413.370117
4.720013,attacker,3,3124.163818,3282.404785,1452.712891
4.720013,attacker,6,2717.270508,430.079010,1476.582520
4.720013,attacker,7,4448.213867,4122.212402,1424.689697
4.720013,attacker,8,2092.116211,2686.634766,1496.580200
4.720013,defender,1,5378.309570,3773.292725,1753.809692
4.720013,defender,2,-193.659943,2464.423584,1589.651123
4.720013,defender,3,2560.603027,64.875214,2178.734619
4.720013,defender,8,1002.580811,6150.415527,2194.019043
4.720013,defender,9,139.717545,5526.248047,2148.497070
4.730013,attacker,1,4160.827148,3707.087402,1414.840820
4.730013,attacker,3,3124.357666,3282.259277,1454.737061
4.730013,attacker,6,2717.903564,430.360321,1476.367676
4.730013,attacker,7,4447.291016,4122.154297,1426.548462
4.730013,attacker,8,2091.567383,2686.541016,1496.497803
4.730013,defender,1,5387.523926,3772.816650,1757.574585
4.730013,defender,2,-202.497879,2467.510010,1593.004883
4.730013,defender,3,2557.579102,56.605476,2183.391113
4.730013,defender,8,1001.532349,6159.161133,2198.655273
4.730013,defender,9,132.636581,5531.571289,2153.037354
4.740014,attacker,1,4159.624512,3706.057373,1416.310547
4.740014,attacker,3,3124.551514,3282.113770,1456.760254
4.740014,attacker,6,2718.536621,430.641632,1476.151855
4.740014,attacker,7,4446.368164,4122.096191,1428.406250
4.740014,attacker,8,2091.018555,2686.447266,1496.414429
4.740014,defender,1,5396.738281,3772.340576,1761.339722
4.740014,defender,2,-211.335709,2470.596191,1596.358521
4.740014,defender,3,2554.555420,48.335960,2188.047607
4.740014,defender,8,1000.483948,6167.906738,2203.291260
4.740014,defender,9,125.555702,5536.894531,2157.577637
4.750014,attacker,1,4158.421875,3705.027344,1417.779175
4.750014,attacker,3,3124.745361,3281.968262,1458.782471
4.750014,attacker,6,2719.169678,430.922943,1475.935059
4.750014,attacker,7,4445.445312,4122.038086,1430.263062
4.750014,attacker,8,2090.469727,2686.353516,1496.330078
4.750014,defender,1,5405.952148,3771.864502,1765.105103
4.750014,defender,2,-220.173431,2473.682373,1599.712158
4.750014,defender,3,2551.531738,40.066666,2192.704346
4.750014,defender,8,999.435547,6176.652344,2207.927246
4.750014,defender,9,118.474907,5542.217773,2162.117676
4.760014,attacker,1,4157.219238,3703.997314,1419.246826
4.760014,attacker,3,3124.939209,3281.822754,1460.803711
4.760014,attacker,6,2719.802734,431.204254,1475.717285
4.760014,attacker,7,4444.522461,4121.979980,1432.118896
4.760014,attacker,8,2089.920898,2686.259766,1496.244751
4.760014,defender,1,5415.166016,3771.388428,1768.870728
4.760014,defender,2,-229.011047,2476.768555,1603.065796
4.760014,defender,3,2548.508057,31.797594,2197.361328
4.760014,defender,8,998.387146,6185.397461,2212.563232
4.760014,defender,9,111.394196,5547.541016,2166.657715
4.770014,attacker,1,4156.016602,3702.967285,1420.713501
4.770014,attacker,3,3125.133057,3281.677246,1462.823975
4.770014,attacker,6,2720.435791,431.485565,1475.498535
4.770014,attacker,7,4443.599609,4121.921875,1433.973633
4.770014,attacker,8,2089.372070,2686.166016,1496.158447
4.770014,defender,1,5424.379883,3770.912354,1772.636597
4.770014,defender,2,-237.848541,2479.854736,1606.419312
4.770014,defender,3,2545.484619,23.528744,2202.018555
4.770014,defender,8,997.338745,6194.142578,2217.199219
4.770014,defender,9,104.313560,5552.864258,2171.197754
4.780015,attacker,1,4154.813965,3701.937256,1422.179199
4.780015,attacker,3,3125.326904,3281.531738,1464.843262
4.780015,attacker,6,2721.068848,431.766876,1475.278809
4.780015,attacker,7,4442.676758,4121.863770,1435.827393
4.780015,attacker,8,2088.823242,2686.072266,1496.071167
4.780015,defender,1,5433.593262,3770.436279,1776.402710
4.780015,defender,2,-246.685928,2482.940918,1609.772827
4.780015,defender,3,2542.461182,15.260117,2206.676025
4.780015,defender,8,996.290344,6202.887695,2221.835205
4.780015,defender,9,97.233009,5558.187012,2175.737793
4.790015,attacker,1,4153.611328,3700.907227,1423.643921
4.790015,attacker,3,3125.520752,3281.386230,1466.861572
4.790015,attacker,6,2721.701904,432.048187,1475.058105
4.790015,attacker,7,4441.753906,4121.805664,1437.680176
4.790015,attacker,8,2088.274414,2685.978516,1495.982910
4.790015,defender,1,5442.806641,3769.960205,1780.169067
4.790015,defender,2,-255.523209,2486.027100,1613.126343
4.790015,defender,3,2539.437744,6.991712,2211.333740
4.790015,defender,8,995.242004,6211.632812,2226.470947
4.790015,defender,9,90.152542,5563.509766,2180.277588
4.800015,attacker,1,4152.408691,3699.877197,1425.107666
4.800015,attacker,3,3125.714600,3281.240723,1468.878906
4.800015,attacker,6,2722.334961,432.329498,1474.836426
4.800015,attacker,7,4440.831055,4121.747559,1439.531982
4.800015,attacker,8,2087.725586,2685.884766,1495.893677
4.800015,defender,1,5452.020020,3769.484131,1783.935669
4.800015,defender,2,-264.360382,2489.113037,1616.479736
4.800015,defender,3,2536.414551,-1.276471,2215.991699
4.800015,defender,8,994.193665,6220.377930,2231.106689
4.800015,defender,9,83.072159,5568.832520,2184.817383
4.810015,attacker,1,4151.206055,3698.847168,1426.570435
4.810015,attacker,3,3125.908447,3281.095215,1470.895264
4.810015,attacker,6,2722.968018,432.610809,1474.613770
4.810015,attacker,7,4439.908203,4121.689453,1441.382812
4.810015,attacker,8,2087.176758,2685.791016,1495.803467
4.810015,defender,1,5461.232910,3769.008057,1787.702515
4.810015,defender,2,-273.197449,2492.198975,1619.833130
4.810015,defender,3,2533.391357,-9.544432,2220.649658
4.810015,defender,8,993.145325,6229.122559,2235.742432
4.810015,defender,9,75.991859,5574.155273,2189.357178
4.820015,attacker,1,4150.003418,3697.817139,1428.032227
4.820015,attacker,3,3126.102295,3280.949707,1472.910645
4.820015,attacker,6,2723.601074,432.892120,1474.390137
4.820015,attacker,7,4438.985352,4121.631348,1443.232666
4.820015,attacker,8,2086.627930,2685.697266,1495.712280
4.820015,defender,1,5470.445801,3768.531982,1791.469604
4.820015,defender,2,-282.034393,2495.284912,1623.186523
4.820015,defender,3,2530.368164,-17.812170,2225.307861
4.820015,defender,8,992.096985,6237.867188,2240.378174
4.820015,defender,9,68.911636,5579.478027,2193.896973
4.830016,attacker,1,4148.800781,3696.787109,1429.493042
4.830016,attacker,3,3126.296143,3280.804199,1474.925049
4.830016,attacker,6,2724.234131,433.173431,1474.165527
4.830016,attacker,7,4438.062500,4121.573242,1445.081543
4.830016,attacker,8,2086.079102,2685.603516,1495.620117
4.830016,defender,1,5479.658203,3768.056152,1795.236938
4.830016,defender,2,-290.871246,2498.370850,1626.539795
4.830016,defender,3,2527.345215,-26.079685,2229.966309
4.830016,defender,8,991.048645,6246.611816,2245.013672
4.830016,defender,9,61.831497,5584.800781,2198.436768
4.840016,attacker,1,4147.598145,3695.757080,1430.952881
4.840016,attacker,3,3126.489990,3280.658691,1476.938477
4.840016,attacker,6,2724.867188,433.454742,1473.939941
4.840016,attacker,7,4437.139648,4121.515137,1446.929443
4.840016,attacker,8,2085.530273,2685.509766,1495.526978
4.840016,defender,1,5488.870605,3767.580322,1799.004517
4.840016,defender,2,-299.707977,2501.456787,1629.893066
4.840016,defender,3,2524.322266,-34.346977,2234.625000
4.840016,defender,8,990.000366,6255.356445,2249.649170
4.840016,defender,9,54.751442,5590.123535,2202.976318
4.850016,attacker,1,4146.395508,3694.727051,1432.411743
4.850016,attacker,3,3126.683838,3280.513184,1478.950928
4.850016,attacker,6,2725.500244,433.736053,1473.713379
4.850016,attacker,7,4436.216797,4121.457031,1448.776367
4.850016,attacker,8,2084.981445,2685.416016,1495.432861
4.850016,defender,1,5498.083008,3767.104492,1802.772339
4.850016,defender,2,-308.544586,2504.542725,1633.246338
4.850016,defender,3,2521.299561,-42.614048,2239.283936
4.850016,defender,8,988.952087,6264.101074,2254.284668
4.850016,defender,9,47.671471,5595.446289,2207.515869
4.860016,attacker,1,4145.192871,3693.697021,1433.869629
4.860016,attacker,3,3126.877686,3280.367676,1480.962402
4.860016,attacker,6,2726.133301,434.017365,1473.485840
4.860016,attacker,7,4435.293945,4121.398926,1450.622314
4.860016,attacker,8,2084.432617,2685.322266,1495.337646
4.860016,defender,1,5507.294922,3766.628662,1806.540405
4.860016,defender,2,-317.381104,2507.628662,1636.599487
4.860016,defender,3,2518.276855,-50.880898,2243.943115
4.860016,defender,8,987.903809,6272.845215,2258.920166
4.860016,defender,9,40.591579,5600.768555,2212.055420
4.870017,attacker,1,4143.990234,3692.666992,1435.326538
4.870017,attacker,3,3127.071533,3280.222168,1482.972900
4.870017,attacker,6,2726.766357,434.298676,1473.257324
4.870017,attacker,7,4434.371094,4121.340820,1452.467285
4.870017,attacker,8,2083.883789,2685.228516,1495.241455
4.870017,defender,1,5516.506836,3766.152832,1810.308716
4.870017,defender,2,-326.217499,2510.714355,1639.952637
4.870017,defender,3,2515.254150,-59.147526,2248.602295
4.870017,defender,8,986.855530,6281.589355,2263.555664
4.870017,defender,9,33.511772,5606.090820,2216.594971
4.880017,attacker,1,4142.787598,3691.636963,1436.782471
4.880017,attacker,3,3127.265381,3280.076660,1484.982422
4.880017,attacker,6,2727.399414,434.579987,1473.027710
4.880017,attacker,7,4433.448242,4121.282715,1454.311279
4.880017,attacker,8,2083.334961,2685.134766,1495.144287
4.880017,defender,1,5525.718750,3765.677002,1814.077271
4.880017,defender,2,-335.053802,2513.800049,1643.305786
4.880017,defender,3,2512.231689,-67.413933,2253.261719
4.880017,defender,8,985.807251,6290.333496,2268.190918
4.880017,defender,9,26.432045,5611.413086,2221.134521
4.890017,attacker,1,4141.584961,3690.606934,1438.237427
4.890017,attacker,3,3127.459229,3279.931152,1486.990967
4.890017,attacker,6,2728.032471,434.861298,1472.797119
4.890017,attacker,7,4432.525391,4121.224609,1456.154297
4.890017,attacker,8,2082.786133,2685.041016,1495.046143
4.890017,defender,1,5534.930176,3765.201172,1817.846069
4.890017,defender,2,-343.889984,2516.885742,1646.658813
4.890017,defender,3,2509.209229,-75.680115,2257.921387
4.890017,defender,8,984.759033,6299.077637,2272.826172
4.890017,defender,9,19.352400,5616.735352,2225.673828
4.900017,attacker,1,4140.382324,3689.576904,1439.691406
4.900017,attacker,3,3127.653076,3279.785645,1488.998535
4.900017,attacker,6,2728.665527,435.142609,1472.565552
4.900017,attacker,7,4431.602539,4121.166504,1457.996338
4.900017,attacker,8,2082.237305,2684.947266,1494.947021
4.900017,defender,1,5544.141602,3764.725342,1821.615112
4.900017,defender,2,-352.726074,2519.971436,1650.011841
4.900017,defender,3,2506.186768,-83.946075,2262.581299
4.900017,defender,8,983.710815,6307.821289,2277.461426
4.900017,defender,9,12.272836,5622.057617,2230.213135
4.910017,attacker,1,4139.179688,3688.546875,1441.144409
4.910017,attacker,3,3127.846924,3279.640137,1491.005127
4.910017,attacker,6,2729.298584,435.423920,1472.333008
4.910017,attacker,7,4430.679688,4121.108398,1459.837402
4.910017,attacker,8,2081.688477,2684.853516,1494.846924
4.910017,defender,1,5553.353027,3764.249512,1825.384399
4.910017,defender,2,-361.562042,2523.057129,1653.364868
4.910017,defender,3,2503.164551,-92.211815,2267.241455
4.910017,defender,8,982.662598,6316.564941,2282.096680
4.910017,defender,9,5.193354,5627.379883,2234.752441
4.920018,attacker,1,4137.977051,3687.516846,1442.596436
4.920018,attacker,3,3128.040771,3279.494629,1493.010742
4.920018,attacker,6,2729.931641,435.705231,1472.099487
4.920018,attacker,7,4429.756836,4121.050293,1461.677490
4.920018,attacker,8,2081.139648,2684.759766,1494.745850
4.920018,defender,1,5562.563965,3763.773682,1829.153931
4.920018,defender,2,-370.397888,2526.142822,1656.717773
4.920018,defender,3,2500.142334,-100.477333,2271.901855
4.920018,defender,8,981.614380,6325.308594,2286.731689
4.920018,defender,9,-1.886047,5632.702148,2239.291748
4.930018,attacker,1,4136.774414,3686.486816,1444.047485
4.930018,attacker,3,3128.234619,3279.349121,1495.015381
4.930018,attacker,6,2730.564697,435.986542,1471.864990
4.930018,attacker,7,4428.833984,4120.992188,1463.516602
4.930018,attacker,8,2080.590820,2684.666016,1494.643799
4.930018,defender,1,5571.774902,3763.297852,1832.923706
4.930018,defender,2,-379.233643,2529.228271,1660.070679
4.930018,defender,3,2497.120117,-108.742630,2276.562500
4.930018,defender,8,980.566162,6334.052246,2291.366699
4.930018,defender,9,-8.965365,5638.024414,2243.830811
4.940018,attacker,1,4135.571777,3685.456787,1445.497559
4.940018,attacker,3,3128.428467,3279.203613,1497.019043
4.940018,attacker,6,2731.197754,436.267853,1471.629517
4.940018,attacker,7,4427.911133,4120.934082,1465.354736
4.940018,attacker,8,2080.041992,2684.572266,1494.540771
4.940018,defender,1,5580.985840,3762.822021,1836.693726
4.940018,defender,2,-388.069275,2532.313721,1663.423584
4.940018,defender,3,2494.098145,-117.007706,2281.223145
4.940018,defender,8,979.517944,6342.795898,2296.001709
4.940018,defender,9,-16.044601,5643.346191,2248.369873
4.950018,attacker,1,4134.369141,3684.426758,1446.946655
4.950018,attacker,3,3128.622314,3279.058105,1499.021729
4.950018,attacker,6,2731.830811,436.549164,1471.393066
4.950018,attacker,7,4426.988281,4120.875977,1467.191895
4.950018,attacker,8,2079.493164,2684.478516,1494.436768
4.950018,defender,1,5590.196289,3762.346191,1840.463989
4.950018,defender,2,-396.904816,2535.399170,1666.776367
4.950018,defender,3,2491.076172,-125.272552,2285.884033
4.950018,defender,8,978.469788,6351.539062,2300.636719
4.950018,defender,9,-23.123756,5648.667969,2252.908936
4.960019,attacker,1,4133.166504,3683.396729,1448.394775
4.960019,attacker,3,3128.816162,3278.912598,1500.000000
4.960019,attacker,6,2732.463867,436.830475,1471.155640
4.960019,attacker,7,4426.065430,4120.817871,1469.028076
4.960019,attacker,8,2078.944336,2684.384766,1494.331787
4.960019,defender,1,5599.406738,3761.870361,1844.234497
4.960019,defender,2,-405.740234,2538.484619,1670.129150
4.960019,defender,3,2488.054443,-133.537186,2290.545166
4.960019,defender,8,977.421631,6360.282227,2305.271729
4.960019,defender,9,-30.202829,5653.989746,2257.447998
4.970019,attacker,1,4131.963867,3682.366699,1449.841919
4.970019,attacker,3,3129.010010,3278.767090,1499.999023
4.970019,attacker,6,2733.096924,437.111786,1470.917236
